Granule Name,Platform,Sensor,Beam Mode,Beam Mode Description,Orbit,Path Number,Frame Number,Acquisition Date,Processing Date,Processing Level,Start Time,End Time,Center Lat,Center Lon,Near Start Lat,Near Start Lon,Far Start Lat,Far Start Lon,Near End Lat,Near End Lon,Far End Lat,Far End Lon,Faraday Rotation,Ascending or Descending?,URL,Size (MB),Off Nadir Angle,Stack Size,Baseline Perp.,Doppler,GroupID
S1B_IW_GRDH_1SDV_20180326T102200_20180326T102225_010201_012895_D65D,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",10201,25,631,2018-03-26T10:22:25.000000,2018-03-26T10:22:00.000000,GRD_HD,2018-03-26T10:22:00.000000,2018-03-26T10:22:25.000000,-11.8804,-71.8326,-11.386613,-70.511787,-10.866457,-72.790825,-12.892257,-70.868416,-12.366412,-73.158302,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180326T102200_20180326T102225_010201_012895_D65D.zip,1044.7365589141846,None,None,None,0,S1B_IWDV_0631_0636_010201_025
S1B_IW_GRDH_1SDV_20180326T102135_20180326T102200_010201_012895_C86A,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",10201,25,626,2018-03-26T10:22:00.000000,2018-03-26T10:21:35.000000,GRD_HD,2018-03-26T10:21:35.000000,2018-03-26T10:22:00.000000,-10.3757,-71.4781,-9.877678,-70.170998,-9.363251,-72.439438,-11.386524,-70.511765,-10.866615,-72.789734,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180326T102135_20180326T102200_010201_012895_C86A.zip,1036.94260597229,None,None,None,0,S1B_IWDV_0626_0631_010201_025
S1B_IW_GRDH_1SDV_20180326T102110_20180326T102135_010201_012895_5651,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",10201,25,621,2018-03-26T10:21:35.000000,2018-03-26T10:21:10.000000,GRD_HD,2018-03-26T10:21:10.000000,2018-03-26T10:21:35.000000,-8.8688,-71.1354,-8.367765,-69.836151,-7.85887,-72.095703,-9.877588,-70.170975,-9.363366,-72.43853,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180326T102110_20180326T102135_010201_012895_5651.zip,1040.4647426605225,None,None,None,0,S1B_IWDV_0621_0626_010201_025
S1B_IW_GRDH_1SDV_20180324T103720_20180324T103745_010172_0127AE_64B2,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",10172,171,617,2018-03-24T10:37:45.000000,2018-03-24T10:37:20.000000,GRD_HD,2018-03-24T10:37:20.000000,2018-03-24T10:37:45.000000,-7.7777,-74.9929,-7.277138,-73.687515,-6.767044,-75.964676,-8.78768,-74.017761,-8.272326,-76.301895,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180324T103720_20180324T103745_010172_0127AE_64B2.zip,1039.503511428833,None,None,None,0,S1B_IWDV_0617_0622_010172_171
S1A_IW_GRDH_1SDV_20180320T102215_20180320T102248_021097_0243ED_D2D1,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",21097,25,626,2018-03-20T10:22:48.000000,2018-03-20T10:22:15.000000,GRD_HD,2018-03-20T10:22:15.000000,2018-03-20T10:22:48.000000,-10.5026,-71.4892,-9.76756,-70.131172,-9.254796,-72.394035,-11.749465,-70.578438,-11.229527,-72.853981,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20180320T102215_20180320T102248_021097_0243ED_D2D1.zip,1321.1107234954834,None,None,None,0,S1A_IWDV_0626_0632_021097_025
S1A_IW_GRDH_1SDV_20180320T102150_20180320T102215_021097_0243ED_3B69,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",21097,25,621,2018-03-20T10:22:15.000000,2018-03-20T10:21:50.000000,GRD_HD,2018-03-20T10:21:50.000000,2018-03-20T10:22:15.000000,-8.7594,-71.0929,-8.257603,-69.796715,-7.750347,-72.050735,-9.76747,-70.131149,-9.25493,-72.393036,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20180320T102150_20180320T102215_021097_0243ED_3B69.zip,1037.1081323623655,None,None,None,0,S1A_IWDV_0621_0626_021097_025
S1B_IW_GRDH_1SDV_20180319T102956_20180319T103021_010099_012547_CFE8,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",10099,98,627,2018-03-19T10:30:21.000000,2018-03-19T10:29:56.000000,GRD_HD,2018-03-19T10:29:56.000000,2018-03-19T10:30:21.000000,-10.7845,-73.6279,-10.288789,-72.311913,-9.771458,-74.589439,-11.795837,-72.661034,-11.272938,-74.948425,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180319T102956_20180319T103021_010099_012547_CFE8.zip,1053.1385469436646,None,None,None,0,S1B_IWDV_0627_0632_010099_098
S1B_IW_GRDH_1SDV_20180314T102200_20180314T102225_010026_0122E8_9EAC,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",10026,25,631,2018-03-14T10:22:25.000000,2018-03-14T10:22:00.000000,GRD_HD,2018-03-14T10:22:00.000000,2018-03-14T10:22:25.000000,-11.8805,-71.833,-11.386666,-70.512276,-10.866538,-72.791328,-12.892311,-70.868896,-12.366497,-73.158791,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180314T102200_20180314T102225_010026_0122E8_9EAC.zip,1046.1102895736694,None,None,None,0,S1B_IWDV_0631_0636_010026_025
S1B_IW_GRDH_1SDV_20180314T102135_20180314T102200_010026_0122E8_02AD,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",10026,25,626,2018-03-14T10:22:00.000000,2018-03-14T10:21:35.000000,GRD_HD,2018-03-14T10:21:35.000000,2018-03-14T10:22:00.000000,-10.3757,-71.4786,-9.87773,-70.171501,-9.363334,-72.439949,-11.386577,-70.51226,-10.866697,-72.790237,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180314T102135_20180314T102200_010026_0122E8_02AD.zip,1037.4958353042605,None,None,None,0,S1B_IWDV_0626_0631_010026_025
S1B_IW_GRDH_1SDV_20180314T102110_20180314T102135_010026_0122E8_EB4B,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",10026,25,621,2018-03-14T10:21:35.000000,2018-03-14T10:21:10.000000,GRD_HD,2018-03-14T10:21:10.000000,2018-03-14T10:21:35.000000,-8.8688,-71.1358,-8.367817,-69.83667,-7.85897,-72.096146,-9.877641,-70.171486,-9.363469,-72.438957,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180314T102110_20180314T102135_010026_0122E8_EB4B.zip,1036.841215133667,None,None,None,0,S1B_IWDV_0621_0626_010026_025
S1B_IW_GRDH_1SDV_20180312T103719_20180312T103744_009997_012205_CDB4,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",9997,171,617,2018-03-12T10:37:44.000000,2018-03-12T10:37:19.000000,GRD_HD,2018-03-12T10:37:19.000000,2018-03-12T10:37:44.000000,-7.7777,-74.9934,-7.277036,-73.687996,-6.766965,-75.965157,-8.787669,-74.01825,-8.272339,-76.302391,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180312T103719_20180312T103744_009997_012205_CDB4.zip,1046.7577018737793,None,None,None,0,S1B_IWDV_0617_0622_009997_171
S1A_IW_GRDH_1SDV_20180308T102215_20180308T102248_020922_023E60_73C1,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",20922,25,626,2018-03-08T10:22:48.000000,2018-03-08T10:22:15.000000,GRD_HD,2018-03-08T10:22:15.000000,2018-03-08T10:22:48.000000,-10.5023,-71.489,-9.767504,-70.130875,-9.254687,-72.393822,-11.749135,-70.578117,-11.229145,-72.853745,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20180308T102215_20180308T102248_020922_023E60_73C1.zip,1324.432089805603,None,None,None,0,S1A_IWDV_0626_0632_020922_025
S1A_IW_GRDH_1SDV_20180308T102150_20180308T102215_020922_023E60_92A5,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",20922,25,621,2018-03-08T10:22:15.000000,2018-03-08T10:21:50.000000,GRD_HD,2018-03-08T10:21:50.000000,2018-03-08T10:22:15.000000,-8.7593,-71.0927,-8.257551,-69.796394,-7.750244,-72.050491,-9.767414,-70.130859,-9.254823,-72.39283,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20180308T102150_20180308T102215_020922_023E60_92A5.zip,1042.5317316055298,None,None,None,0,S1A_IWDV_0621_0626_020922_025
S1B_IW_GRDH_1SDV_20180307T102956_20180307T103021_009924_011F90_0D4C,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",9924,98,627,2018-03-07T10:30:21.000000,2018-03-07T10:29:56.000000,GRD_HD,2018-03-07T10:29:56.000000,2018-03-07T10:30:21.000000,-10.7844,-73.6279,-10.288689,-72.311935,-9.771305,-74.589455,-11.795728,-72.66111,-11.272777,-74.948494,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180307T102956_20180307T103021_009924_011F90_0D4C.zip,1059.198973655701,None,None,None,0,S1B_IWDV_0627_0632_009924_098
